part_id,group_id,member_id,conf_cond,comm_cond,itemnum,grouping,resp,resp_rt,conf,conf_rt,correct_resp,resp_acc,item_mean,consensus,sex,education,eng_fl,age,trait_acc,trait_conf,eat_acc,eat_conf,rapm_acc,rapm_conf,agreeableness,conscientiousness,extraversion,intellect,neuroticism
104b,104,b,High,Isolated,9,ind,2,8.991,50,2.319,1,FALSE,0.671428571,disagree,0,1,0,19,78.33333333,78.91666667,70,72.5,86.66666667,85.33333333,4,3.75,2.75,3.5,3.25
104b,104,b,High,Isolated,9,grp,2,0.45,50,NA,1,FALSE,0.676190476,disagree,0,1,0,19,78.33333333,78.91666667,70,72.5,86.66666667,85.33333333,4,3.75,2.75,3.5,3.25
104b,104,b,High,Isolated,10,ind,2,56.154,100,8.58,2,TRUE,0.838095238,agree,0,1,0,19,78.33333333,78.91666667,70,72.5,86.66666667,85.33333333,4,3.75,2.75,3.5,3.25
104b,104,b,High,Isolated,10,grp,2,2.5,100,2.295,2,TRUE,0.833333333,agree,0,1,0,19,78.33333333,78.91666667,70,72.5,86.66666667,85.33333333,4,3.75,2.75,3.5,3.25
104a,104,a,High,Isolated,1,ind,2,5.993,95,5.265,2,TRUE,0.638095238,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,1,grp,2,0.726,96,6.645,2,TRUE,0.628571429,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,2,ind,1,8.42,70,7.058,1,TRUE,0.723809524,disagree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,2,grp,1,9.841,70,4.265,1,TRUE,0.738095238,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,3,ind,1,14.825,70,4.878,1,TRUE,0.885714286,disagree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,3,grp,1,7.077,70,3.791,1,TRUE,0.847619048,disagree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,4,ind,1,5.923,100,3.717,1,TRUE,0.852380952,disagree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,4,grp,1,2.838,99,8.116,1,TRUE,0.842857143,disagree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,5,ind,1,14.844,65,7.565,2,FALSE,0.633333333,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,5,grp,1,15.356,65,3.869,2,FALSE,0.671428571,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,6,ind,1,7.702,90,3.859,1,TRUE,0.814285714,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,6,grp,1,1.526,80,6.756,1,TRUE,0.819047619,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,7,ind,2,205.367,70,3.385,2,TRUE,0.70952381,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,7,grp,2,4.113,55,4.816,2,TRUE,0.70952381,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,8,ind,1,7.325,55,3.198,1,TRUE,0.747619048,disagree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,8,grp,1,0.618,55,NA,1,TRUE,0.766666667,disagree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,9,ind,1,6.29,70,3.827,1,TRUE,0.671428571,disagree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,9,grp,1,1.476,60,NA,1,TRUE,0.676190476,disagree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,10,ind,2,7.439,90,3.141,2,TRUE,0.838095238,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
104a,104,a,High,Isolated,10,grp,2,3.329,90,2.483,2,TRUE,0.833333333,agree,0,1,1,21,85.83333333,85.85833333,85,86.05,86.66666667,85.66666667,4.5,1.5,2.75,4,1.75
105b,105,b,Low,Isolated,1,ind,2,35.159,90,4.382,2,TRUE,0.638095238,agree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,1,grp,2,6.459,90,2.827,2,TRUE,0.628571429,agree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,2,ind,2,15.6,50,2.809,1,FALSE,0.723809524,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,2,grp,1,1.963,50,2.682,1,TRUE,0.738095238,agree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,3,ind,1,128.81,80,9.129,1,TRUE,0.885714286,agree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,3,grp,1,0.453,80,2.832,1,TRUE,0.847619048,agree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,4,ind,2,10.776,50,8.091,1,FALSE,0.852380952,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,4,grp,2,0.823,50,4.38,1,FALSE,0.842857143,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,5,ind,2,8.009,50,3.572,2,TRUE,0.633333333,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,5,grp,2,1.66,50,2.484,2,TRUE,0.671428571,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,6,ind,1,21.233,80,3.261,1,TRUE,0.814285714,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,6,grp,1,0.473,80,3.122,1,TRUE,0.819047619,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,7,ind,2,24.131,60,5.7,2,TRUE,0.70952381,agree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,7,grp,2,1.482,60,4.372,2,TRUE,0.70952381,agree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,8,ind,2,19.049,55,12.042,1,FALSE,0.747619048,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,8,grp,2,1.041,55,NA,1,FALSE,0.766666667,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,9,ind,2,7.569,50,2.541,1,FALSE,0.671428571,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,9,grp,2,0.691,50,NA,1,FALSE,0.676190476,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,10,ind,2,15.02,80,3.215,2,TRUE,0.838095238,disagree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105b,105,b,Low,Isolated,10,grp,2,0.785,80,4.316,2,TRUE,0.833333333,agree,0,1,0,20,56.66666667,56.21666667,60,53.5,53.33333333,58.93333333,4,4.5,2.75,4.25,3
105a,105,a,Low,Isolated,1,ind,2,22.969,70,10.802,2,TRUE,0.638095238,agree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,1,grp,2,4.702,70,6.714,2,TRUE,0.628571429,agree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,2,ind,1,23.238,80,8.092,1,TRUE,0.723809524,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,2,grp,1,3.027,80,5.131,1,TRUE,0.738095238,agree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,3,ind,1,28.236,60,9.626,1,TRUE,0.885714286,agree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,3,grp,1,2.282,60,4.375,1,TRUE,0.847619048,agree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,4,ind,1,9.767,80,18.964,1,TRUE,0.852380952,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,4,grp,1,4.601,80,5.246,1,TRUE,0.842857143,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,5,ind,1,30.638,60,4.803,2,FALSE,0.633333333,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,5,grp,1,1.546,60,6.434,2,FALSE,0.671428571,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,6,ind,2,15.533,50,5.095,1,FALSE,0.814285714,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,6,grp,2,0.602,50,5.615,1,FALSE,0.819047619,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,7,ind,2,13.001,75,12.285,2,TRUE,0.70952381,agree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,7,grp,2,1.092,70,8.136,2,TRUE,0.70952381,agree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,8,ind,1,11.399,75,6.661,1,TRUE,0.747619048,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,8,grp,1,0.803,75,NA,1,TRUE,0.766666667,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,9,ind,1,11.3,75,8.392,1,TRUE,0.671428571,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,9,grp,1,1.037,75,NA,1,TRUE,0.676190476,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,10,ind,1,33.335,50,3.75,2,FALSE,0.838095238,disagree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
105a,105,a,Low,Isolated,10,grp,2,1.601,50,5.874,2,TRUE,0.833333333,agree,0,1,0,46,61.66666667,61.74166667,70,73.75,53.33333333,49.73333333,4.75,4,2.25,3,2.5
106b,106,b,Mixed,Isolated,1,ind,1,22.166,60,11.557,2,FALSE,0.638095238,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,1,grp,1,5.568,60,2.995,2,FALSE,0.628571429,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,2,ind,1,21.679,50,6.627,1,TRUE,0.723809524,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,2,grp,1,0.083,60,5.246,1,TRUE,0.738095238,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,3,ind,1,13.584,60,3.846,1,TRUE,0.885714286,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,3,grp,1,2.629,60,2.294,1,TRUE,0.847619048,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,4,ind,1,6.866,70,2.356,1,TRUE,0.852380952,disagree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,4,grp,1,1.157,60,4.98,1,TRUE,0.842857143,disagree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,5,ind,2,9.887,60,3.349,2,TRUE,0.633333333,disagree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,5,grp,2,0.781,60,2.824,2,TRUE,0.671428571,disagree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,6,ind,1,5.101,70,4.9,1,TRUE,0.814285714,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,6,grp,1,2.421,60,2.694,1,TRUE,0.819047619,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,7,ind,2,17.181,50,2.099,2,TRUE,0.70952381,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,7,grp,2,7.715,50,2.134,2,TRUE,0.70952381,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,8,ind,1,9.296,50,2.849,1,TRUE,0.747619048,disagree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,8,grp,1,2.33,50,NA,1,TRUE,0.766666667,disagree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,9,ind,1,12.087,50,2.447,1,TRUE,0.671428571,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,9,grp,1,0.968,50,NA,1,TRUE,0.676190476,agree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,10,ind,2,5.874,70,2.467,2,TRUE,0.838095238,disagree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106b,106,b,Mixed,Isolated,10,grp,2,1.487,70,2.236,2,TRUE,0.833333333,disagree,0,1,1,21,70,50.96666667,60,57,80,44.93333333,4.25,4.5,2.5,5,4.25
106a,106,a,Mixed,Isolated,1,ind,1,11.839,50,5.46,2,FALSE,0.638095238,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,1,grp,1,0.026,50,4.515,2,FALSE,0.628571429,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,2,ind,1,9.183,100,6.861,1,TRUE,0.723809524,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,2,grp,1,2.557,100,3.66,1,TRUE,0.738095238,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,3,ind,1,32.987,50,5.088,1,TRUE,0.885714286,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,3,grp,1,0.23,50,3.362,1,TRUE,0.847619048,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,4,ind,2,8.09,50,3.545,1,FALSE,0.852380952,disagree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,4,grp,2,0.659,50,3.927,1,FALSE,0.842857143,disagree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,5,ind,1,8.435,50,12.417,2,FALSE,0.633333333,disagree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,5,grp,1,2.074,50,3.6,2,FALSE,0.671428571,disagree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,6,ind,1,14.143,50,3.984,1,TRUE,0.814285714,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,6,grp,1,1.59,50,4.564,1,TRUE,0.819047619,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,7,ind,2,21.958,50,3.817,2,TRUE,0.70952381,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,7,grp,2,2.164,50,4.16,2,TRUE,0.70952381,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,8,ind,2,14.444,50,3.15,1,FALSE,0.747619048,disagree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,8,grp,2,0.153,50,NA,1,FALSE,0.766666667,disagree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,9,ind,1,8.845,50,2.562,1,TRUE,0.671428571,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,9,grp,1,0.594,50,NA,1,TRUE,0.676190476,agree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,10,ind,1,4.316,100,3.147,2,FALSE,0.838095238,disagree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
106a,106,a,Mixed,Isolated,10,grp,1,1.55,100,2.671,2,FALSE,0.833333333,disagree,0,5,0,29,66.66666667,77.45,60,82.5,73.33333333,72.4,2.5,4.5,1.5,3,2
107a,107,a,Mixed,Isolated,1,ind,2,5.1,100,4.627,2,TRUE,0.638095238,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,1,grp,2,0.149,100,3.837,2,TRUE,0.628571429,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,2,ind,1,3.965,90,2.714,1,TRUE,0.723809524,disagree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,2,grp,1,0.7,90,4.708,1,TRUE,0.738095238,disagree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,3,ind,1,7.973,50,2.612,1,TRUE,0.885714286,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,3,grp,1,0.647,50,2.878,1,TRUE,0.847619048,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,4,ind,1,3.977,100,2.231,1,TRUE,0.852380952,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,4,grp,1,0.485,100,2.103,1,TRUE,0.842857143,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,5,ind,2,6.818,60,2.813,2,TRUE,0.633333333,disagree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,5,grp,2,0.826,60,2.594,2,TRUE,0.671428571,disagree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,6,ind,1,6.3,50,3.101,1,TRUE,0.814285714,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,6,grp,1,1.566,50,2.509,1,TRUE,0.819047619,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,7,ind,2,5.121,80,2.681,2,TRUE,0.70952381,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,7,grp,2,0.712,80,2.746,2,TRUE,0.70952381,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,8,ind,2,6.53,50,3.596,1,FALSE,0.747619048,disagree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,8,grp,2,0.647,50,NA,1,FALSE,0.766666667,disagree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,9,ind,1,3.949,80,2.757,1,TRUE,0.671428571,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,9,grp,1,0.899,90,NA,1,TRUE,0.676190476,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,10,ind,2,5.083,90,2.314,2,TRUE,0.838095238,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107a,107,a,Mixed,Isolated,10,grp,2,0.479,80,2.447,2,TRUE,0.833333333,agree,0,1,1,19,44.16666667,44.49166667,55,54.25,33.33333333,34.73333333,4.25,3.75,2.25,2.5,3.75
107b,107,b,Mixed,Isolated,1,ind,2,7.973,99,15.211,2,TRUE,0.638095238,agree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,1,grp,2,9.302,99,10.468,2,TRUE,0.628571429,agree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,2,ind,2,6.619,50,8.756,1,FALSE,0.723809524,disagree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,2,grp,2,1.781,50,3.173,1,FALSE,0.738095238,disagree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,3,ind,1,13.942,50,2.902,1,TRUE,0.885714286,agree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,3,grp,1,1.298,50,2.67,1,TRUE,0.847619048,agree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,4,ind,1,7.014,75,6.987,1,TRUE,0.852380952,agree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,4,grp,1,0.749,75,3.7,1,TRUE,0.842857143,agree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,5,ind,1,17.009,60,6.682,2,FALSE,0.633333333,disagree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,5,grp,1,1.595,60,4.037,2,FALSE,0.671428571,disagree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
107b,107,b,Mixed,Isolated,6,ind,1,20.439,90,4.154,1,TRUE,0.814285714,agree,1,1,1,21,80.83333333,88.34166667,75,81.15,86.66666667,95.53333333,4,4,3,3.5,3.75
